txn_id,timestamp,sender_id,receiver_id,amount,txn_type,velocity_60s,sim_swap_days,is_night_txn,is_fraud
TXN_1005492,2026-05-10 16:26:40.470750,254785350128,254733243931,4375.09,C2B,1,220,0,0
TXN_1005493,2026-05-04 04:18:54.470750,254799822907,254795162770,902.1,B2B,3,168,1,0
TXN_1005494,2026-05-15 17:25:51.470750,254751774166,254784811571,3904.64,B2C,3,30,0,0
TXN_1005495,2026-05-03 21:32:21.470750,254723354836,254751746582,4029.83,P2P,3,22,0,0
TXN_1005496,2026-05-18 15:44:19.470750,254726630498,254725123269,869.43,P2P,3,142,0,0
TXN_1005497,2026-05-20 10:48:52.470750,254773610314,254787384656,1803.27,C2B,2,315,0,0
TXN_1005498,2026-05-14 03:28:44.470750,254731964825,254714900854,3037.64,B2C,3,224,1,0
TXN_1005499,2026-05-22 20:33:23.470750,254778256838,254767468298,2473.93,B2B,3,266,0,0
TXN_1005500,2026-05-21 01:36:03.470750,254759913690,254729312165,3495.84,B2B,1,184,1,0
TXN_1005501,2026-05-16 13:46:18.470750,254766822191,254728760383,105.4,B2C,3,112,0,0
TXN_1005502,2026-05-21 03:55:21.470750,254749890276,254778602602,1812.7,C2B,1,301,1,0
TXN_1005503,2026-05-19 11:14:14.470750,254779323805,254724537533,433.28,B2B,2,285,0,0
TXN_1005504,2026-04-29 14:50:13.470750,254773323855,254758105434,3072.79,C2B,2,359,0,0
TXN_1005505,2026-05-01 02:45:22.470750,254785132790,254718562564,7918.33,B2B,3,296,1,0
TXN_1005506,2026-05-01 20:27:43.470750,254724418699,254785817479,3734.12,B2C,1,58,0,0
TXN_1005507,2026-04-28 23:02:26.470750,254740459227,254792529647,4188.3,C2B,2,320,1,0
TXN_1005508,2026-05-23 13:25:13.470750,254756443792,254788148955,9096.83,B2B,1,122,0,0
TXN_1005509,2026-05-05 03:27:37.470750,254737197116,254784973792,3410.17,C2B,1,307,1,0
TXN_1005510,2026-04-29 22:27:47.470750,254794926120,254795927734,8013.53,B2C,1,265,0,0
TXN_1005511,2026-05-10 04:53:32.470750,254732612138,254750506538,1271.58,B2C,3,230,1,0
TXN_1005512,2026-05-12 23:43:28.470750,254750665246,254782125123,1064.08,B2C,3,362,1,0
TXN_1005513,2026-04-30 12:47:11.470750,254796867806,254732456849,8300.81,C2B,2,8,0,0
TXN_1005514,2026-04-26 20:37:37.470750,254772927464,254734196175,1023.7,B2B,2,222,0,0
TXN_1005515,2026-05-08 10:26:07.470750,254775567709,254722268535,3085.11,B2C,3,272,0,0
TXN_1005516,2026-05-24 16:13:20.470750,254795672696,254789906986,831.64,C2B,1,163,0,0
TXN_1005517,2026-04-29 15:13:18.470750,254786501157,254716239196,166.0,P2P,12,356,0,1
TXN_1005518,2026-04-25 10:37:06.470750,254734963115,254791136259,57.67,C2B,3,11,0,0
TXN_1005519,2026-04-26 02:53:55.470750,254726190723,254786559887,597.42,C2B,3,111,1,0
TXN_1005520,2026-05-13 21:44:00.470750,254779659593,254784956491,1506.12,P2P,1,254,0,0
TXN_1005521,2026-04-28 17:44:51.470750,254741911716,254752797836,1898.87,P2P,1,362,0,0
TXN_1005522,2026-04-26 08:44:31.470750,254798690334,254795473646,836.32,B2C,3,32,0,0
TXN_1005523,2026-05-07 17:00:51.470750,254745711525,254737845118,86.65,B2C,2,33,0,0
TXN_1005524,2026-04-29 17:02:47.470750,254783713529,254773380317,1011.27,C2B,1,9,0,0
TXN_1005525,2026-05-10 17:55:13.470750,254781207590,254797601727,683.82,P2P,3,187,0,0
TXN_1005526,2026-05-12 09:54:16.470750,254784402959,254761368336,306.63,B2B,1,200,0,0
TXN_1005527,2026-05-21 20:49:44.470750,254745176698,254778512203,1092.31,B2C,3,235,0,0
TXN_1005528,2026-05-14 00:25:27.470750,254781785282,254778576974,1491.5,B2C,2,299,1,0
TXN_1005529,2026-05-03 04:57:32.470750,254736337855,254735656401,223.26,C2B,3,339,1,0
TXN_1005530,2026-05-23 04:54:07.470750,254770981274,254743318642,2515.19,C2B,1,117,1,0
TXN_1005531,2026-05-18 15:37:13.470750,254741231962,254719587142,3946.24,B2C,1,212,0,0
TXN_1005532,2026-05-06 07:17:44.470750,254745568346,254747549639,2686.22,B2B,3,306,0,0
TXN_1005533,2026-05-15 18:54:21.470750,254781273526,254778624242,1741.43,C2B,1,256,0,0
TXN_1005534,2026-05-24 00:24:39.470750,254741734601,254794129943,99.06,B2C,2,280,1,0
TXN_1005535,2026-05-12 11:59:00.470750,254722338565,254756938150,9.07,B2C,2,198,0,0
TXN_1005536,2026-05-09 18:23:38.470750,254761989293,254763285155,1598.76,P2P,3,58,0,0
TXN_1005537,2026-04-26 16:44:01.470750,254743470312,254759506615,996.02,B2B,1,342,0,0
TXN_1005538,2026-05-17 03:00:35.470750,254761973100,254786650531,109.43,B2B,1,363,1,0
TXN_1005539,2026-05-19 09:06:08.470750,254720402994,254734680615,337.26,P2P,3,228,0,0
TXN_1005540,2026-05-15 06:55:20.470750,254752136340,254761380744,1234.25,P2P,3,227,0,0
TXN_1005541,2026-05-20 00:32:59.470750,254727555604,254766899169,350.84,B2B,1,220,1,0
TXN_1005542,2026-04-27 22:19:44.470750,254741555817,254765608970,6849.77,C2B,3,228,0,0
TXN_1005543,2026-04-25 17:56:09.470750,254728753849,254729885802,1469.93,B2B,2,185,0,0
TXN_1005544,2026-05-20 10:27:42.470750,254756687820,254720477821,884.78,C2B,1,356,0,0
TXN_1005545,2026-05-24 04:02:39.470750,254732218964,254746262183,5600.12,C2B,2,355,1,0
TXN_1005546,2026-05-14 00:19:17.470750,254757251159,254727256616,122.32,B2C,1,53,1,0
TXN_1005547,2026-05-03 10:00:26.470750,254774853731,254795274721,393.49,B2C,1,196,0,0
TXN_1005548,2026-05-05 04:21:59.470750,254758783765,254735272506,2345.65,C2B,1,350,1,0
TXN_1005549,2026-05-23 16:57:57.470750,254723109756,254719146882,2301.55,B2B,2,170,0,0
TXN_1005550,2026-05-15 08:17:06.470750,254762201157,254730270313,4820.0,B2C,2,99,0,0
TXN_1005551,2026-05-11 00:57:54.470750,254718346480,254718709504,3786.84,B2C,2,324,1,0
TXN_1005552,2026-04-27 05:46:52.470750,254715311586,254710452174,21.7,P2P,1,249,0,0
TXN_1005553,2026-05-07 18:04:26.470750,254796275496,254720149809,325.8,P2P,3,204,0,0
TXN_1005554,2026-05-03 05:19:47.470750,254730982739,254754919924,3840.04,B2C,1,21,0,0
TXN_1005555,2026-05-14 10:13:07.470750,254749656829,254723297983,987.01,B2C,3,151,0,0
TXN_1005556,2026-05-12 13:53:46.470750,254756142383,254798173814,1713.2,C2B,3,313,0,0
TXN_1005557,2026-05-19 17:11:59.470750,254711944437,254797420740,1340.06,B2C,3,299,0,0
TXN_1005558,2026-05-05 08:53:19.470750,254747808614,254723869388,1369.16,B2C,1,75,0,0
TXN_1005559,2026-05-14 08:30:21.470750,254741273334,254733287363,2026.45,B2B,3,185,0,0
TXN_1005560,2026-05-21 12:13:47.470750,254747857195,254773188138,342.41,B2B,2,241,0,0
TXN_1005561,2026-05-09 18:54:01.470750,254751993943,254770515386,2984.36,C2B,2,51,0,0
TXN_1005562,2026-05-18 15:32:30.470750,254731114224,254736370315,1493.4,B2C,1,87,0,0
TXN_1005563,2026-05-16 10:40:50.470750,254718653356,254729730936,3207.06,B2B,3,84,0,0
TXN_1005564,2026-05-20 16:35:18.470750,254711506505,254722547998,244.02,B2C,3,67,0,0
TXN_1005565,2026-04-28 15:50:28.470750,254713969831,254739925679,1546.4,P2P,2,266,0,0
TXN_1005566,2026-04-25 19:12:50.470750,254745177140,254740694334,5528.1,B2C,2,201,0,0
TXN_1005567,2026-05-03 22:24:48.470750,254750122875,254711329283,10775.38,P2P,3,304,0,0
TXN_1005568,2026-05-19 23:03:47.470750,254732129656,254736604384,619.64,B2B,3,108,1,0
TXN_1005569,2026-04-30 02:18:43.470750,254777520436,254711171489,116.6,C2B,3,312,1,0
TXN_1005570,2026-05-12 12:47:35.470750,254716239665,254799149162,2848.31,P2P,2,304,0,0
TXN_1005571,2026-05-09 21:27:42.470750,254799572558,254792753576,708.71,B2C,2,46,0,0
TXN_1005572,2026-05-24 05:12:37.470750,254775262550,254712516296,1674.21,B2B,3,271,0,0
TXN_1005573,2026-04-25 21:50:51.470750,254751307795,254795149985,523.55,B2B,1,24,0,0
TXN_1005574,2026-05-23 03:52:03.470750,254779436830,254754364507,264.01,B2C,3,324,1,0
TXN_1005575,2026-05-02 22:57:38.470750,254770474580,254749296516,228.36,B2C,1,115,0,0
TXN_1005576,2026-05-01 22:51:34.470750,254717596958,254728586638,2466.96,P2P,1,80,0,0
TXN_1005577,2026-05-19 17:11:24.470750,254740584894,254721214727,54962.0,B2B,3,1,0,1
TXN_1005578,2026-04-29 16:25:55.470750,254712447855,254776993864,10604.52,P2P,3,321,0,0
TXN_1005579,2026-05-09 22:22:22.470750,254768999325,254778861492,5741.77,B2B,1,288,0,0
TXN_1005580,2026-04-28 10:57:10.470750,254766753143,254770539921,180.0,B2C,9,283,0,1
TXN_1005581,2026-05-17 02:46:30.470750,254733543282,254719405189,2132.75,C2B,3,106,1,0
TXN_1005582,2026-04-29 16:14:37.470750,254753803547,254780927244,1346.0,B2C,2,60,0,0
TXN_1005583,2026-05-21 16:57:19.470750,254787135112,254734922497,774.23,B2C,1,280,0,0
TXN_1005584,2026-05-21 08:42:16.470750,254746532432,254724736655,1183.73,B2B,1,64,0,0
TXN_1005585,2026-05-16 18:25:05.470750,254729451464,254748843428,250.76,P2P,2,129,0,0
TXN_1005586,2026-05-08 20:30:34.470750,254733440979,254732813409,1434.78,B2B,3,330,0,0
TXN_1005587,2026-05-15 10:25:28.470750,254788453298,254791975934,546.55,P2P,2,81,0,0
TXN_1005588,2026-05-07 09:59:18.470750,254740721452,254766275994,3884.88,B2B,2,187,0,0
TXN_1005589,2026-05-24 05:56:20.470750,254789373506,254744789988,1121.05,B2B,2,220,0,0
TXN_1005590,2026-05-21 20:40:55.470750,254721225465,254796871429,7610.09,P2P,2,24,0,0
TXN_1005591,2026-05-07 12:35:23.470750,254758138861,254717819828,1537.84,B2B,1,107,0,0
TXN_1005592,2026-04-28 19:32:03.470750,254771621790,254795884904,3146.08,P2P,3,126,0,0
TXN_1005593,2026-05-11 01:29:03.470750,254770535210,254767501273,1739.33,B2C,3,363,1,0
TXN_1005594,2026-05-03 10:30:57.470750,254756666202,254750533114,660.02,B2C,2,17,0,0
TXN_1005595,2026-05-08 16:55:09.470750,254716657900,254720297129,981.07,C2B,3,63,0,0
TXN_1005596,2026-05-10 10:06:47.470750,254712556648,254770971584,11277.05,C2B,2,116,0,0
TXN_1005597,2026-05-19 02:02:50.470750,254741738411,254717814309,222.07,P2P,1,157,1,0
TXN_1005598,2026-04-27 03:25:31.470750,254743549175,254789868374,1453.02,B2B,1,166,1,0
TXN_1005599,2026-05-12 03:55:23.470750,254752900860,254790662740,1813.3,C2B,3,304,1,0
TXN_1005600,2026-05-18 15:10:53.470750,254727857448,254771569533,3089.97,B2B,1,29,0,0
TXN_1005601,2026-05-09 12:27:21.470750,254748254666,254719306931,6089.82,P2P,3,120,0,0
TXN_1005602,2026-04-29 01:02:31.470750,254780439316,254764752746,4436.66,C2B,2,210,1,0
TXN_1005603,2026-05-01 12:05:50.470750,254722717319,254737730859,198.0,B2B,12,3,0,1
TXN_1005604,2026-04-27 14:36:02.470750,254724429701,254781692221,423.0,C2B,15,333,0,1
TXN_1005605,2026-04-26 08:59:12.470750,254739696794,254731528768,206.0,C2B,9,169,0,1
TXN_1005606,2026-05-08 09:13:47.470750,254759554813,254718238208,195.14,P2P,2,174,0,0
TXN_1005607,2026-05-04 01:12:06.470750,254764789418,254797790923,10185.16,P2P,3,38,1,0
TXN_1005608,2026-05-08 15:37:23.470750,254769152506,254756431205,2141.74,P2P,3,110,0,0
TXN_1005609,2026-05-19 12:23:05.470750,254722702588,254775429567,365.03,P2P,2,34,0,0
TXN_1005610,2026-04-28 14:15:13.470750,254737239599,254711519762,2508.96,P2P,1,40,0,0
TXN_1005611,2026-04-28 07:40:10.470750,254792969209,254777804477,1180.49,B2C,3,44,0,0
TXN_1005612,2026-05-16 03:38:04.470750,254737498431,254755580191,9833.08,C2B,1,268,1,0
TXN_1005613,2026-05-22 08:12:09.470750,254733552685,254770241549,9628.59,B2B,1,256,0,0
TXN_1005614,2026-05-13 13:51:33.470750,254738209867,254772518696,2859.88,B2B,3,180,0,0
TXN_1005615,2026-05-17 09:56:55.470750,254750716139,254772457691,1579.23,B2B,2,330,0,0
TXN_1005616,2026-05-05 01:01:12.470750,254773971753,254730259670,2571.04,B2C,2,33,1,0
TXN_1005617,2026-05-17 17:01:51.470750,254785178681,254745601615,807.92,C2B,3,315,0,0
TXN_1005618,2026-05-13 17:18:50.470750,254761627491,254765410296,4248.7,P2P,2,233,0,0
TXN_1005619,2026-05-01 07:46:12.470750,254759656952,254755986584,940.28,B2C,2,9,0,0
TXN_1005620,2026-05-01 22:20:52.470750,254762944203,254715818179,186.68,C2B,2,351,0,0
TXN_1005621,2026-04-30 19:56:45.470750,254728249544,254717347370,9170.92,B2C,1,289,0,0
TXN_1005622,2026-05-09 03:55:39.470750,254744688858,254766937435,79.71,C2B,1,92,1,0
TXN_1005623,2026-05-03 21:37:17.470750,254753275251,254798830225,75.66,B2C,1,203,0,0
TXN_1005624,2026-05-22 02:55:28.470750,254754775789,254745870815,945.84,B2B,1,179,1,0
TXN_1005625,2026-05-14 17:48:56.470750,254721683729,254779872846,3936.6,B2B,3,280,0,0
TXN_1005626,2026-05-02 14:11:10.470750,254784752370,254713281258,431.48,P2P,2,333,0,0
TXN_1005627,2026-04-26 18:05:11.470750,254724925796,254775749451,727.76,B2C,3,117,0,0
TXN_1005628,2026-05-02 00:26:40.470750,254723114885,254796796971,1468.57,B2B,2,365,1,0
TXN_1005629,2026-05-15 17:45:09.470750,254780262684,254745757204,1119.61,C2B,1,214,0,0
TXN_1005630,2026-05-19 13:14:32.470750,254779454415,254780191750,549.04,P2P,2,196,0,0
TXN_1005631,2026-04-28 07:41:54.470750,254750594857,254762365914,2743.4,B2B,2,244,0,0
TXN_1005632,2026-05-21 21:44:10.470750,254769280717,254746527523,306.13,B2B,1,348,0,0
TXN_1005633,2026-05-20 07:14:28.470750,254748575843,254726148642,5362.62,B2C,2,168,0,0
TXN_1005634,2026-05-12 09:23:35.470750,254734192998,254795849497,1034.95,B2B,3,50,0,0
TXN_1005635,2026-05-20 05:46:58.470750,254723389823,254724895542,2428.94,B2C,1,241,0,0
TXN_1005636,2026-05-14 15:07:21.470750,254719890197,254721338780,2682.09,B2B,2,44,0,0
TXN_1005637,2026-05-14 20:36:04.470750,254729634661,254790123648,1942.65,C2B,3,272,0,0
TXN_1005638,2026-04-28 19:46:55.470750,254724900112,254781522406,3989.27,B2C,2,220,0,0
TXN_1005639,2026-05-24 09:00:04.470750,254788784200,254739330522,514.92,B2B,2,146,0,0
TXN_1005640,2026-05-18 17:13:08.470750,254741592827,254729699542,128.32,B2B,2,173,0,0
TXN_1005641,2026-04-26 05:05:23.470750,254719505275,254762140220,11893.77,P2P,1,247,0,0
TXN_1005642,2026-05-19 22:22:11.470750,254729317300,254746717664,65.53,C2B,2,49,0,0
TXN_1005643,2026-05-05 11:01:07.470750,254744750208,254756429542,4338.84,B2C,2,237,0,0
TXN_1005644,2026-05-24 07:28:16.470750,254761250703,254746556389,4349.04,B2B,1,37,0,0
TXN_1005645,2026-05-22 12:38:24.470750,254713605603,254775130294,3940.57,P2P,2,227,0,0
TXN_1005646,2026-04-27 00:40:16.470750,254730831447,254732618866,1305.36,B2B,3,154,1,0
TXN_1005647,2026-05-23 05:40:13.470750,254716200277,254778580924,57.42,B2C,2,90,0,0
TXN_1005648,2026-05-23 14:29:22.470750,254791729348,254711149578,2346.39,B2B,1,6,0,0
TXN_1005649,2026-05-12 13:27:38.470750,254739265111,254778364392,1712.56,B2B,1,154,0,0
TXN_1005650,2026-05-11 17:01:48.470750,254785218209,254758602913,939.74,B2B,2,353,0,0
TXN_1005651,2026-05-17 19:30:52.470750,254745719108,254793614237,225.07,B2C,1,133,0,0
TXN_1005652,2026-05-07 17:26:04.470750,254771596846,254797418176,379.02,P2P,1,97,0,0
TXN_1005653,2026-05-11 03:16:40.470750,254724369367,254790770786,94.09,B2B,3,336,1,0
TXN_1005654,2026-05-01 17:10:21.470750,254794661866,254736860583,1621.35,C2B,3,60,0,0
TXN_1005655,2026-05-16 13:38:34.470750,254782847848,254765618629,2669.0,B2B,1,132,0,0
TXN_1005656,2026-05-09 02:23:39.470750,254750124377,254766932606,17.63,B2B,3,106,1,0
TXN_1005657,2026-05-03 12:01:53.470750,254761878637,254771682668,96.78,B2B,2,92,0,0
TXN_1005658,2026-05-07 05:30:30.470750,254751259711,254781368248,363.86,C2B,3,27,0,0
TXN_1005659,2026-05-04 05:24:27.470750,254777591535,254789593124,189.65,C2B,3,15,0,0
TXN_1005660,2026-05-10 11:54:53.470750,254733721654,254771339161,4119.83,B2B,1,55,0,0
TXN_1005661,2026-05-18 05:54:56.470750,254793540624,254783810168,404.78,C2B,1,324,0,0
TXN_1005662,2026-05-14 08:26:25.470750,254745782147,254738723821,1894.43,C2B,2,204,0,0
TXN_1005663,2026-05-17 10:13:21.470750,254776173718,254745334406,1019.04,C2B,1,76,0,0
TXN_1005664,2026-05-03 16:37:06.470750,254726238130,254770343257,5548.17,B2B,1,31,0,0
TXN_1005665,2026-04-30 00:50:59.470750,254793736778,254783658446,4416.13,B2C,3,37,1,0
TXN_1005666,2026-05-06 11:36:08.470750,254743462403,254756339118,4666.67,B2C,2,268,0,0
TXN_1005667,2026-05-06 20:01:02.470750,254792119592,254718345550,874.94,C2B,1,335,0,0
TXN_1005668,2026-04-28 08:42:43.470750,254764482110,254772944262,2436.92,C2B,3,307,0,0
TXN_1005669,2026-04-28 20:00:07.470750,254752813405,254731514495,2346.85,B2B,1,205,0,0
TXN_1005670,2026-05-17 04:13:40.470750,254785543859,254743171926,3815.54,B2B,3,20,1,0
TXN_1005671,2026-05-03 11:50:50.470750,254724343663,254758150652,2575.3,C2B,2,234,0,0
TXN_1005672,2026-05-03 09:33:19.470750,254742103903,254754758458,3840.85,P2P,1,116,0,0
TXN_1005673,2026-05-06 22:49:47.470750,254795265635,254730490885,1375.19,B2B,1,136,0,0
TXN_1005674,2026-05-01 06:09:29.470750,254724749478,254736794686,3979.1,C2B,3,93,0,0
TXN_1005675,2026-05-23 03:37:23.470750,254755638415,254769531559,1360.39,P2P,1,86,1,0
TXN_1005676,2026-05-22 17:55:57.470750,254732768647,254724625301,1912.27,B2C,1,184,0,0
TXN_1005677,2026-04-29 20:20:58.470750,254736378324,254734776666,5120.33,B2C,1,342,0,0
TXN_1005678,2026-05-08 06:54:21.470750,254741753156,254789732820,6166.47,B2B,2,150,0,0
TXN_1005679,2026-04-28 08:54:15.470750,254781658590,254782538242,29.5,B2C,2,325,0,0
TXN_1005680,2026-05-02 17:06:19.470750,254757582744,254793597863,4442.11,B2B,3,64,0,0
TXN_1005681,2026-05-24 14:12:57.470750,254778314141,254724441962,57.52,C2B,1,76,0,0
TXN_1005682,2026-05-21 01:12:53.470750,254749340971,254758708131,2675.42,C2B,2,61,1,0
TXN_1005683,2026-05-01 12:10:03.470750,254794248668,254759493333,76318.0,C2B,3,2,0,1
TXN_1005684,2026-05-17 05:37:58.470750,254776694960,254719239684,3847.26,C2B,1,275,0,0
TXN_1005685,2026-05-04 08:06:30.470750,254789540790,254782153973,76635.0,B2B,2,0,0,1
TXN_1005686,2026-05-23 12:35:35.470750,254782369141,254722691649,2581.86,P2P,2,255,0,0
TXN_1005687,2026-05-19 18:54:32.470750,254730183499,254729915101,1855.01,B2B,2,266,0,0
TXN_1005688,2026-05-21 13:39:26.470750,254758681950,254738906592,7881.37,C2B,2,8,0,0
TXN_1005689,2026-05-17 10:26:03.470750,254799138209,254791927127,7620.53,B2B,1,7,0,0
TXN_1005690,2026-05-04 22:33:22.470750,254743906914,254767812844,2823.67,C2B,1,87,0,0
TXN_1005691,2026-05-18 23:12:10.470750,254710278790,254715701196,10576.25,C2B,2,199,1,0
TXN_1005692,2026-04-30 11:10:40.470750,254741943681,254738820822,1988.03,B2B,1,166,0,0
TXN_1005693,2026-05-10 22:25:17.470750,254740606949,254761193325,755.65,B2B,1,188,0,0
TXN_1005694,2026-05-22 20:39:15.470750,254786540542,254720525629,1930.07,P2P,1,192,0,0
TXN_1005695,2026-05-12 07:02:28.470750,254759603272,254796964510,240.45,B2B,1,321,0,0
TXN_1005696,2026-05-24 19:19:31.470750,254761568272,254784346965,2058.79,B2B,1,48,0,0
TXN_1005697,2026-04-28 06:16:52.470750,254715700634,254739136740,104.83,B2B,2,18,0,0
TXN_1005698,2026-04-26 12:12:01.470750,254730478822,254782486248,1869.02,P2P,2,260,0,0
TXN_1005699,2026-05-24 05:04:21.470750,254732831364,254746556463,183.91,C2B,1,32,0,0
TXN_1005700,2026-05-14 00:40:09.470750,254726784639,254738772963,738.94,B2C,2,226,1,0
TXN_1005701,2026-05-11 17:54:05.470750,254716860898,254738692352,3283.1,B2B,3,189,0,0
TXN_1005702,2026-05-20 12:31:38.470750,254739787255,254797333629,4853.89,B2C,3,73,0,0
TXN_1005703,2026-04-28 12:50:42.470750,254766913264,254778340787,436.16,B2B,1,27,0,0
TXN_1005704,2026-05-05 22:06:44.470750,254759367632,254721352809,211.02,P2P,2,264,0,0
TXN_1005705,2026-04-26 19:10:12.470750,254754963789,254740157491,7947.12,B2B,1,285,0,0
TXN_1005706,2026-05-23 07:34:47.470750,254728228719,254773755982,5616.54,C2B,1,185,0,0
TXN_1005707,2026-04-25 02:09:58.470750,254747838747,254726951565,2228.08,B2B,2,135,1,0
TXN_1005708,2026-05-21 15:24:54.470750,254780821793,254775579869,1438.05,P2P,1,178,0,0
TXN_1005709,2026-05-10 09:38:44.470750,254765645713,254770405663,648.81,C2B,3,222,0,0
TXN_1005710,2026-05-20 20:05:38.470750,254782541170,254775189570,2095.17,P2P,2,281,0,0
TXN_1005711,2026-05-19 06:10:56.470750,254743296319,254770512549,350.29,C2B,3,2,0,0
TXN_1005712,2026-05-17 07:17:07.470750,254734462518,254754335166,2069.28,P2P,2,80,0,0
TXN_1005713,2026-05-15 19:33:02.470750,254768907586,254775602941,370.88,B2C,3,205,0,0
TXN_1005714,2026-05-08 22:30:46.470750,254732902375,254797344322,4029.87,P2P,2,76,0,0
TXN_1005715,2026-05-19 01:46:42.470750,254731262895,254724613361,12812.92,B2B,3,266,1,0
TXN_1005716,2026-04-30 15:41:44.470750,254747868256,254773848294,2714.23,B2B,3,92,0,0
TXN_1005717,2026-05-03 00:58:48.470750,254797624439,254798871575,1418.9,B2B,1,342,1,0
TXN_1005718,2026-05-06 04:53:56.470750,254712339441,254778490157,3698.87,B2C,2,242,1,0
TXN_1005719,2026-05-18 06:57:59.470750,254733667687,254735343263,242.52,B2B,1,206,0,0
TXN_1005720,2026-05-23 17:49:43.470750,254759426664,254716992271,848.35,P2P,1,28,0,0
TXN_1005721,2026-04-30 00:51:10.470750,254765385968,254731124456,1148.5,B2C,3,282,1,0
TXN_1005722,2026-04-25 00:23:55.470750,254757687711,254745403118,1120.4,B2B,3,197,1,0
TXN_1005723,2026-04-27 01:56:00.470750,254786175295,254751578814,91.48,C2B,2,172,1,0
TXN_1005724,2026-05-16 14:35:36.470750,254765991310,254750957686,567.47,B2C,3,88,0,0
TXN_1005725,2026-05-21 15:33:52.470750,254776756188,254733470671,7205.32,C2B,1,278,0,0
TXN_1005726,2026-05-11 16:00:49.470750,254728876250,254755246873,43.11,B2C,3,299,0,0
TXN_1005727,2026-05-03 22:13:30.470750,254761308437,254758753103,261.44,P2P,2,338,0,0
TXN_1005728,2026-04-29 04:48:21.470750,254746805917,254769293691,3025.62,P2P,3,362,1,0
TXN_1005729,2026-05-19 19:14:25.470750,254797999799,254720756641,331.59,B2C,2,26,0,0
TXN_1005730,2026-05-07 14:46:48.470750,254796643824,254765734354,3529.82,P2P,3,119,0,0
TXN_1005731,2026-05-05 23:14:06.470750,254765300350,254771221224,3522.58,B2B,1,348,1,0
TXN_1005732,2026-05-01 00:55:29.470750,254743964238,254766158756,150.0,C2B,13,106,1,1
TXN_1005733,2026-05-18 06:14:05.470750,254779821934,254751458105,1035.4,B2C,3,128,0,0
TXN_1005734,2026-04-30 00:18:00.470750,254722455111,254719241121,396.44,P2P,1,120,1,0
TXN_1005735,2026-05-22 03:02:28.470750,254757726588,254770104808,4045.0,C2B,3,230,1,0
TXN_1005736,2026-05-12 17:20:58.470750,254796834349,254787199307,8580.26,B2B,3,294,0,0
TXN_1005737,2026-04-27 06:51:44.470750,254781523928,254790963114,919.6,C2B,2,36,0,0
TXN_1005738,2026-04-29 16:20:55.470750,254764619939,254739500214,1216.63,C2B,2,252,0,0
TXN_1005739,2026-05-22 17:18:07.470750,254733946818,254782992348,7102.95,B2C,3,364,0,0
TXN_1005740,2026-05-09 06:59:07.470750,254770593904,254782553479,7661.57,C2B,2,154,0,0
TXN_1005741,2026-05-09 00:51:49.470750,254759232865,254761653928,9887.92,B2B,3,309,1,0
TXN_1005742,2026-05-23 08:56:26.470750,254731691595,254786359948,1558.43,C2B,1,350,0,0
TXN_1005743,2026-04-28 14:21:11.470750,254745268221,254796855314,1988.15,P2P,1,149,0,0
TXN_1005744,2026-04-29 15:43:21.470750,254796800886,254720267408,326.17,P2P,3,251,0,0
TXN_1005745,2026-05-05 05:16:16.470750,254713213829,254761500247,823.44,C2B,1,208,0,0
TXN_1005746,2026-05-21 03:57:54.470750,254776630841,254741960387,508.86,B2C,2,318,1,0
TXN_1005747,2026-05-08 14:05:04.470750,254776500904,254717864233,3942.96,C2B,3,8,0,0
TXN_1005748,2026-05-03 15:19:23.470750,254755932142,254779631561,4557.73,B2B,3,72,0,0
TXN_1005749,2026-05-04 01:41:23.470750,254741282169,254739905321,489.41,B2B,1,60,1,0
TXN_1005750,2026-05-21 07:11:56.470750,254798394754,254716775883,1903.6,P2P,2,272,0,0
TXN_1005751,2026-04-28 23:34:08.470750,254763387129,254797936307,6074.62,B2B,2,196,1,0
TXN_1005752,2026-05-24 08:39:54.470750,254774772273,254727807875,363.69,B2B,3,68,0,0
TXN_1005753,2026-04-30 01:47:58.470750,254740588128,254717782461,1536.07,B2C,2,155,1,0
TXN_1005754,2026-05-18 14:37:34.470750,254729581203,254721160486,3951.58,C2B,2,149,0,0
TXN_1005755,2026-05-13 19:37:24.470750,254778645621,254766486912,596.85,B2B,3,313,0,0
TXN_1005756,2026-05-14 06:04:51.470750,254733971300,254794106882,448.72,P2P,2,86,0,0
TXN_1005757,2026-05-10 17:06:02.470750,254742565788,254723661317,3297.32,B2B,1,83,0,0
TXN_1005758,2026-05-08 02:23:15.470750,254763432962,254718545782,714.17,B2B,3,52,1,0
TXN_1005759,2026-05-12 06:25:04.470750,254758466336,254783473224,242.28,B2C,3,106,0,0
TXN_1005760,2026-05-17 00:05:02.470750,254756239537,254766233435,3896.18,B2B,3,233,1,0
TXN_1005761,2026-05-01 06:32:14.470750,254713603484,254749586536,528.82,P2P,2,9,0,0
TXN_1005762,2026-05-19 13:21:32.470750,254727570235,254785910132,215.43,B2C,1,270,0,0
TXN_1005763,2026-05-24 20:13:25.470750,254767620926,254720780143,1766.27,B2B,3,220,0,0
TXN_1005764,2026-05-24 14:33:50.470750,254740147553,254722679112,1030.11,B2C,2,269,0,0
TXN_1005765,2026-05-21 14:08:46.470750,254756214692,254799217630,2622.97,B2C,1,213,0,0
TXN_1005766,2026-05-03 11:28:16.470750,254779383518,254751969439,554.09,C2B,1,12,0,0
